,529.27,523.60
7580,-8.03,0.00
7581,-8.03,0.00
7582,-8.03,0.00
7583,5.74,0.00
7584,5.74,0.00
7585,-8.03,0.00
7586,5.74,0.00
7587,5.74,0.00
7588,5.74,0.00
7589,5.74,0.00
7590,5.74,0.00
7591,5.74,0.00
7592,5.74,0.00
7593,5.74,0.00
7594,5.74,0.00
7595,-8.03,0.00
7596,-8.03,0.00
7597,-8.03,0.00
7598,5.74,0.00
7599,5.74,0.00
7600,5.74,0.00
7601,5.74,0.00
7602,5.74,0.00
7603,5.74,0.00
7604,5.74,0.00
7605,5.74,0.00
7606,-8.03,0.00
7607,5.74,0.00
7608,5.74,0.00
7609,-8.03,0.00
7610,5.74,0.00
7611,-8.03,0.00
7612,-8.03,0.00
7613,-8.03,0.00
7614,-8.03,0.00
7615,-8.03,0.00
7616,5.74,0.00
7617,5.74,0.00
7618,5.74,0.00
7619,5.74,0.00
7620,5.74,0.00
7621,5.74,0.00
7622,-8.03,0.00
7623,5.74,0.00
7624,-8.03,0.00
7625,-8.03,0.00
7626,5.74,0.00
7627,-8.03,0.00
7628,-8.03,0.00
7629,-8.03,0.00
7630,-8.03,0.00
7631,5.74,0.00
7632,-8.03,0.00
7633,5.74,0.00
7634,5.74,0.00
7635,5.74,0.00
7636,5.74,0.00
7637,5.74,0.00
7638,5.74,0.00
7639,5.74,0.00
7640,-8.03,0.00
7641,5.74,0.00
7642,-8.03,0.00
7643,-8.03,0.00
7644,-8.03,0.00
7645,-8.03,0.00
7646,5.74,0.00
7647,-8.03,0.00
7648,5.74,0.00
7649,5.74,0.00
7650,5.74,0.00
7651,5.74,0.00
7652,5.74,0.00
7653,5.74,0.00
7654,19.52,0.00
7655,5.74,0.00
7656,5.74,0.00
7657,5.74,0.00
7658,-8.03,0.00
7659,-8.03,0.00
7660,5.74,0.00
7661,-8.03,0.00
7662,-8.03,0.00
7663,-8.03,0.00
7664,-8.03,0.00
7665,-8.03,0.00
7666,5.74,0.00
7667,5.74,0.00
7668,5.74,0.00
7669,5.74,0.00
7670,5.74,0.00
7671,5.74,0.00
7672,-8.03,0.00
7673,5.74,0.00
7674,5.74,0.00
7675,5.74,0.00
7676,5.74,0.00
7677,-8.03,0.00
7678,-8.03,0.00
7679,-8.03,0.00
7680,-8.03,0.00
7681,-8.03,0.00
7682,5.74,0.00
7683,-8.03,0.00
7684,-8.03,0.00
7685,5.74,0.00
7686,5.74,0.00
7687,5.74,0.00
7688,5.74,0.00
7689,5.74,0.00
7690,-8.03,0.00
7691,5.74,0.00
7692,-8.03,0.00
7693,-8.03,0.00
7694,-8.03,0.00
7695,-8.03,0.00
7696,-8.03,0.00
7697,-8.03,0.00
7698,-8.03,0.00
7699,5.74,0.00
7700,5.74,0.00
7701,-8.03,0.00
7702,5.74,0.00
7703,-8.03,0.00
7704,5.74,0.00
7705,5.74,0.00
7706,5.74,0.00
7707,5.74,0.00
7708,5.74,0.00
7709,5.74,0.00
7710,-8.03,0.00
7711,-8.03,0.00
7712,-8.03,0.00
7713,5.74,0.00
7714,-8.03,0.00
7715,5.74,0.00
7716,-8.03,0.00
7717,5.74,0.00
7718,5.74,0.00
7719,5.74,0.00
7720,5.74,0.00
7721,5.74,0.00
7722,5.74,0.00
7723,5.74,0.00
7724,5.74,0.00
7725,5.74,0.00
7726,5.74,0.00
7727,-8.03,0.00
7728,-8.03,0.00
7729,-8.03,0.00
7730,-8.03,0.00
7731,5.74,0.00
7732,5.74,0.00
7733,-8.03,0.00
7734,-8.03,0.00
7735,5.74,0.00
7736,5.74,0.00
7737,5.74,0.00
7738,5.74,0.00
7739,5.74,0.00
7740,5.74,0.00
7741,5.74,0.00
7742,-8.03,0.00
7743,5.74,0.00
7744,-8.03,0.00
7745,-8.03,0.00
7746,5.74,0.00
7747,-8.03,0.00
7748,-8.03,0.00
7749,-8.03,0.00
7750,5.74,0.00
7751,-8.03,0.00
7752,5.74,0.00
7753,5.74,0.00
7754,5.74,0.00
7755,5.74,0.00
7756,5.74,0.00
7757,5.74,0.00
7758,-8.03,0.00
7759,5.74,0.00
7760,-8.03,0.00
7761,-8.03,0.00
7762,-8.03,0.00
7763,-8.03,0.00
7764,-8.03,0.00
7765,-8.03,0.00
7766,5.74,0.00
7767,-8.03,0.00
7768,5.74,0.00
7769,5.74,0.00
7770,5.74,0.00
7771,5.74,0.00
7772,5.74,0.00
7773,5.74,0.00
7774,5.74,0.00
7775,-8.03,0.00
7776,5.74,0.00
7777,-8.03,0.00
7778,-8.03,0.00
7779,-8.03,0.00
7780,-8.03,0.00
7781,-8.03,0.00
7782,-8.03,0.00
7783,5.74,0.00
7784,5.74,0.00
7785,5.74,0.00
7786,5.74,0.00
7787,5.74,0.00
7788,5.74,0.00
7789,-8.03,0.00
7790,5.74,0.00
7791,5.74,0.00
7792,-8.03,0.00
7793,5.74,0.00
7794,-8.03,0.00
7795,-8.03,0.00
7796,-8.03,0.00
7797,-8.03,0.00
7798,-8.03,0.00
7799,-8.03,0.00
7800,5.74,0.00
7801,5.74,0.00
7802,5.74,0.00
7803,5.74,0.00
7804,5.74,0.00
7805,5.74,0.00
7806,5.74,0.00
7807,5.74,0.00
7808,5.74,0.00
7809,5.74,0.00
7810,-8.03,0.00
7811,-21.81,0.00
7812,-8.03,0.00
7813,-8.03,0.00
7814,-8.03,0.00
7815,-8.03,0.00
7816,5.74,0.00
7817,5.74,0.00
7818,5.74,0.00
7819,5.74,0.00
7820,5.74,0.00
7821,5.74,0.00
7822,5.74,0.00
7823,5.74,0.00
7824,5.74,0.00
7825,-8.03,0.00
7826,-8.03,0.00
7827,5.74,0.00
7828,-8.03,0.00
7829,-8.03,0.00
7830,-8.03,0.00
7831,-8.03,0.00
7832,-8.03,0.00
7833,5.74,0.00
7834,5.74,0.00
7835,5.74,0.00
7836,5.74,0.00
7837,5.74,0.00
7838,5.74,0.00
7839,5.74,0.00
7840,5.74,0.00
7841,-8.03,0.00
7842,-8.03,0.00
7843,-8.03,0.00
7844,-8.03,0.00
7845,5.74,0.00
7846,-8.03,0.00
7847,-8.03,0.00
7848,-8.03,0.00
7849,-8.03,0.00
7850,-8.03,0.00
7851,-8.03,0.00
7852,5.74,0.00
7853,5.74,0.00
7854,5.74,0.00
7855,5.74,0.00
7856,5.74,0.00
7857,5.74,0.00
7858,5.74,0.00
7859,-8.03,0.00
7860,5.74,0.00
7861,5.74,0.00
7862,5.74,0.00
7863,-8.03,0.00
7864,5.74,0.00
7865,5.74,0.00
7866,5.74,0.00
7867,5.74,0.00
7868,5.74,0.00
7869,5.74,0.00
7870,5.74,0.00
7871,5.74,0.00
7872,-8.03,0.00
7873,5.74,0.00
7874,5.74,0.00
7875,5.74,0.00
7876,-8.03,0.00
7877,-8.03,0.00
7878,-8.03,0.00
7879,5.74,0.00
7880,5.74,0.00
7881,-8.03,0.00
7882,5.74,0.00
7883,5.74,0.00
7884,-8.03,0.00
7885,5.74,0.00
7886,5.74,0.00
7887,5.74,0.00
7888,-8.03,0.00
7889,5.74,0.00
7890,5.74,0.00
7891,-8.03,0.00
7892,5.74,0.00
7893,-8.03,0.00
7894,5.74,0.00
7895,5.74,0.00
7896,-8.03,0.00
7897,-8.03,0.00
7898,-8.03,0.00
7899,-8.03,0.00
7900,-8.03,0.00
7901,5.74,0.00
7902,5.74,0.00
7903,5.74,0.00
7904,5.74,0.00
7905,5.74,0.00
7906,5.74,0.00
7907,5.74,0.00
7908,5.74,0.00
7909,-8.03,0.00
7910,-8.03,0.00
7911,-8.03,0.00
7912,-8.03,0.00
7913,-8.03,0.00
7914,-8.03,0.00
7915,5.74,0.00
7916,5.74,0.00
7917,5.74,0.00
7918,5.74,0.00
7919,5.74,0.00
7920,5.74,0.00
7921,5.74,0.00
7922,5.74,0.00
7923,5.74,0.00
7924,-8.03,0.00
7925,5.74,0.00
7926,5.74,0.00
7927,5.74,0.00
7928,-8.03,0.00
7929,-8.03,0.00
7930,-8.03,0.00
7931,-8.03,0.00
7932,5.74,0.00
7933,5.74,0.00
7934,-8.03,0.00
7935,5.74,0.00
7936,5.74,0.00
7937,5.74,0.00
7938,5.74,0.00
7939,5.74,0.00
7940,5.74,0.00
7941,5.74,0.00
7942,5.74,0.00
7943,5.74,0.00
7944,-8.03,0.00
7945,-8.03,0.00
7946,-8.03,0.00
7947,-8.03,0.00
7948,-8.03,0.00
7949,-8.03,0.00
7950,5.74,0.00
7951,5.74,0.00
7952,-8.03,0.00
7953,5.74,0.00
7954,5.74,0.00
7955,5.74,0.00
7956,5.74,0.00
7957,-8.03,0.00
7958,5.74,0.00
7959,5.74,0.00
7960,-8.03,0.00
7961,5.74,0.00
7962,-8.03,0.00
7963,-8.03,0.00
7964,-8.03,0.00
7965,-8.03,0.00
7966,-8.03,0.00
7967,5.74,0.00
7968,5.74,0.00
7969,5.74,0.00
7970,5.74,0.00
7971,5.74,0.00
7972,5.74,0.00
7973,5.74,0.00
7974,5.74,0.00
7975,5.74,0.00
7976,5.74,0.00
7977,-8.03,0.00
7978,5.74,0.00
7979,-8.03,0.00
7980,-8.03,0.00
7981,-8.03,0.00
7982,-8.03,0.00
7983,5.74,0.00
7984,5.74,0.00
7985,5.74,0.00
7986,5.74,0.00
7987,5.74,0.00
7988,5.74,0.00
7989,5.74,0.00
7990,5.74,0.00
7991,5.74,0.00
7992,5.74,0.00
7993,-8.03,0.00
7994,-8.03,0.00
7995,-8.03,0.00
7996,-8.03,0.00
7997,-8.03,0.00
7998,-8.03,0.00
7999,-8.03,0.00
8000,-8.03,0.00
8001,5.74,0.00
8002,5.74,0.00
8003,5.74,0.00
8004,5.74,0.00
8005,5.74,0.00
8006,5.74,0.00
8007,5.74,0.00
8008,5.74,0.00
8009,-8.03,0.00
8010,-8.03,0.00
8011,5.74,0.00
8012,-8.03,0.00
8013,-21.81,0.00
8014,5.74,0.00
8015,-8.03,0.00
8016,5.74,0.00
8017,5.74,0.00
8018,5.74,0.00
8019,5.74,0.00
8020,5.74,0.00
8021,5.74,0.00
8022,5.74,0.00
8023,5.74,0.00
8024,5.74,0.00
8025,5.74,0.00
8026,-8.03,0.00
8027,-8.03,0.00
8028,5.74,0.00
8029,-8.03,0.00
8030,-8.03,0.00
8031,-8.03,0.00
8032,5.74,0.00
8033,5.74,0.00
8034,-8.03,0.00
8035,5.74,0.00
8036,5.74,0.00
8037,5.74,0.00
8038,5.74,0.00
8039,-8.03,0.00
8040,5.74,0.00
8041,-8.03,0.00
8042,-8.03,0.00
8043,5.74,0.00
8044,-8.03,0.00
8045,-8.03,0.00
8046,-8.03,0.00
8047,-8.03,0.00
8048,-8.03,0.00
8049,5.74,0.00
8050,-8.03,0.00
8051,-8.03,0.00
8052,5.74,0.00
8053,5.74,0.00
8054,5.74,0.00
8055,5.74,0.00
8056,5.74,0.00
8057,5.74,0.00
8058,-8.03,0.00
8059,5.74,0.00
8060,5.74,0.00
8061,-8.03,0.00
8062,-8.03,0.00
8063,-8.03,0.00
8064,5.74,0.00
8065,-8.03,0.00
8066,-8.03,0.00
8067,-8.03,0.00
8068,5.74,0.00
8069,5.74,0.00
8070,5.74,0.00
8071,5.74,0.00
8072,-8.03,0.00
8073,5.74,0.00
8074,5.74,0.00
8075,-8.03,0.00
8076,5.74,0.00
8077,-8.03,0.00
8078,-8.03,0.00
8079,-8.03,0.00
8080,5.74,0.00
8081,-8.03,0.00
8082,-8.03,0.00
8083,-8.03,0.00
8084,5.74,0.00
8085,5.74,0.00
8086,5.74,0.00
8087,5.74,0.00
8088,5.74,0.00
8089,5.74,0.00
8090,5.74,0.00
8091,5.74,0.00
8092,-8.03,0.00
8093,-8.03,0.00
8094,5.74,0.00
8095,-8.03,0.00
8096,-8.03,0.00
8097,5.74,0.00
8098,-8.03,0.00
8099,-8.03,0.00
8100,5.74,0.00
8101,5.74,0.00
8102,5.74,0.00
8103,5.74,0.00
8104,5.74,0.00
8105,5.74,0.00
8106,5.74,0.00
8107,5.74,0.00
8108,-8.03,0.00
8109,-8.03,0.00
8110,-8.03,0.00
8111,-8.03,0.00
8112,-8.03,0.00
8113,-8.03,0.00
8114,5.74,0.00
8115,-8.03,0.00
8116,5.74,0.00
8117,-8.03,0.00
8118,5.74,0.00
8119,5.74,0.00
8120,5.74,0.00
8121,5.74,0.00
8122,5.74,0.00
8123,5.74,0.00
8124,5.74,0.00
8125,-8.03,0.00
8126,-8.03,0.00
8127,-8.03,0.00
8128,-8.03,0.00
8129,-8.03,0.00
8130,-8.03,0.00
8131,-8.03,0.00
8132,-8.03,0.00
8133,5.74,0.00
8134,-8.03,0.00
8135,-8.03,0.00
8136,5.74,0.00
8137,5.74,0.00
8138,5.74,0.00
8139,5.74,0.00
8140,5.74,0.00
8141,5.74,0.00
8142,5.74,0.00
8143,-8.03,0.00
8144,5.74,0.00
8145,-8.03,0.00
8146,-8.03,0.00
8147,-8.03,0.00
8148,-8.03,0.00
8149,-8.03,0.00
8150,5.74,0.00
8151,5.74,0.00
8152,5.74,0.00
8153,5.74,0.00
8154,5.74,0.00
8155,5.74,0.00
8156,5.74,0.00
8157,5.74,0.00
8158,-8.03,0.00
8159,5.74,0.00
8160,-8.03,0.00
8161,5.74,0.00
8162,-8.03,0.00
8163,-8.03,0.00
8164,-8.03,0.00
8165,-8.03,0.00
8166,-8.03,0.00
8167,5.74,0.00
8168,5.74,0.00
8169,5.74,0.00
8170,5.74,0.00
8171,5.74,0.00
8172,5.74,0.00
8173,5.74,0.00
8174,5.74,0.00
8175,5.74,0.00
8176,-8.03,0.00
8177,-8.03,0.00
8178,-8.03,0.00
8179,-8.03,0.00
8180,-8.03,0.00
8181,-8.03,0.00
8182,5.74,0.00
8183,-8.03,0.00
8184,5.74,0.00
8185,5.74,0.00
8186,5.74,0.00
8187,5.74,0.00
8188,5.74,0.00
8189,5.74,0.00
8190,5.74,0.00
8191,5.74,0.00
8192,-8.03,0.00
8193,5.74,0.00
8194,-8.03,0.00
8195,-8.03,0.00
8196,5.74,0.00
8197,-8.03,0.00
8198,-8.03,0.00
8199,-8.03,0.00
8200,5.74,0.00
8201,5.74,0.00
8202,5.74,0.00
8203,5.74,0.00
8204,5.74,0.00
8205,5.74,0.00
8206,-8.03,0.00
8207,5.74,0.00
8208,-8.03,0.00
8209,-8.03,0.00
8210,-8.03,0.00
8211,-8.03,0.00
8212,-8.03,0.00
8213,-8.03,0.00
8214,5.74,0.00
8215,5.74,0.00
8216,-8.03,0.00
8217,-8.03,0.00
8218,5.74,0.00
8219,5.74,0.00
8220,5.74,0.00
8221,5.74,0.00
8222,5.74,0.00
8223,5.74,0.00
8224,5.74,0.00
8225,5.74,0.00
8226,-8.03,0.00
8227,5.74,0.00
8228,-8.03,0.00
8229,-8.03,0.00
8230,-8.03,0.00
8231,-8.03,0.00
8232,-8.03,0.00
8233,-8.03,0.00
8234,5.74,0.00
8235,5.74,0.00
8236,5.74,0.00
8237,5.74,0.00
8238,5.74,0.00
8239,5.74,0.00
8240,5.74,0.00
8241,-8.03,0.00
8242,5.74,0.00
8243,5.74,0.00
8244,-8.03,0.00
8245,-8.03,0.00
8246,5.74,0.00
8247,5.74,0.00
8248,-8.03,0.00
8249,5.74,0.00
8250,5.74,0.00
8251,5.74,0.00
8252,5.74,0.00
8253,5.74,0.00
8254,5.74,0.00
8255,5.74,0.00
8256,5.74,0.00
8257,5.74,0.00
8258,5.74,0.00
8259,-8.03,0.00
8260,-8.03,0.00
8261,-8.03,0.00
8262,-8.03,0.00
8263,-8.03,0.00
8264,-8.03,0.00
8265,-8.03,0.00
8266,-8.03,0.00
8267,-8.03,0.00
8268,5.74,0.00
8269,5.74,0.00
8270,5.74,0.00
8271,5.74,0.00
8272,5.74,0.00
8273,5.74,0.00
8274,5.74,0.00
8275,-8.03,0.00
8276,5.74,0.00
8277,5.74,0.00
8278,5.74,0.00
8279,-8.03,0.00
8280,-8.03,0.00
8281,-8.03,0.00
8282,5.74,0.00
8283,-8.03,0.00
8284,-8.03,0.00
8285,5.74,0.00
8286,5.74,0.00
8287,5.74,0.00
8288,5.74,0.00
8289,5.74,0.00
8290,5.74,0.00
8291,5.74,0.00
8292,-8.03,0.00
8293,5.74,0.00
8294,-8.03,0.00
8295,-8.03,0.00
8296,-8.03,0.00
8297,-8.03,0.00
8298,-8.03,0.00
8299,-8.03,0.00
8300,5.74,0.00
8301,-8.03,523.60
8302,5.74,523.60
8303,5.74,523.60
8304,5.74,523.60
8305,5.74,523.60
8306,5.74,523.60
8307,5.74,523.60
8308,5.74,523.60
8309,5.74,523.60
8310,19.52,523.60
8311,19.52,523.60
8312,5.74,523.60
8313,19.52,523.60
8314,5.74,523.60
8315,33.30,523.60
8316,33.30,523.60
8317,47.08,523.60
8318,47.08,523.60
8319,60.85,523.60
8320,60.85,523.60
8321,74.63,523.60
8322,74.63,523.60
8323,88.41,523.60
8324,88.41,523.60
8325,88.41,523.60
8326,102.18,523.60
8327,102.18,523.60
8328,115.96,523.60
8329,115.96,523.60
8330,129.74,523.60
8331,129.74,523.60
8332,143.51,523.60
8333,143.51,523.60
8334,157.29,523.60
8335,171.07,523.60
8336,171.07,523.60
8337,184.85,523.60
8338,198.62,523.60
8339,212.40,523.60
8340,212.40,523.60
8341,226.18,523.60
8342,226.18,523.60
8343,239.95,523.60
8344,239.95,523.60
8345,253.73,523.60
8346,267.51,523.60
8347,267.51,523.60
8348,281.28,523.60
8349,295.06,523.60
8350,308.84,523.60
8351,308.84,523.60
8352,322.62,523.60
8353,336.39,523.60
8354,336.39,523.60
8355,350.17,523.60
8356,350.17,523.60
8357,363.95,523.60
8358,363.95,523.60
8359,377.72,523.60
8360,391.50,523.60
8361,391.50,523.60
8362,405.28,523.60
8363,405.28,523.60
8364,419.05,523.60
8365,432.83,523.60
8366,446.61,523.60
8367,529.27,523.60
8368,460.39,523.60
8369,515.49,523.60
8370,474.16,523.60
8371,501.72,523.60
8372,487.94,523.60
8373,501.72,523.60
8374,501.72,523.60
8375,501.72,523.60
8376,515.49,523.60
8377,501.72,523.60
8378,515.49,523.60
8379,515.49,523.60
8380,515.49,523.60
8381,529.27,523.60
8382,529.27,523.60
8383,529.27,523.60
8384,543.05,523.60
8385,543.05,523.60
8386,543.05,523.60
8387,543.05,523.60
8388,556.82,523.60
8389,570.60,523.60
8390,570.60,523.60
8391,570.60,523.60
8392,570.60,523.60
8393,570.60,523.60
8394,570.60,523.60
8395,570.60,523.60
8396,570.60,523.60
8397,570.60,523.60
8398,584.38,523.60
8399,584.38,523.60
8400,598.16,523.60
8401,625.71,523.60
8402,556.82,523.60
8403,570.60,523.60
8404,584.38,523.60
8405,611.93,523.60
8406,694.59,523.60
8407,556.82,523.60
8408,570.60,523.60
8409,584.38,523.60
8410,598.16,523.60
8411,625.71,523.60
8412,556.82,523.60
8413,556.82,523.60
8414,556.82,523.60
8415,556.82,523.60
8416,570.60,523.60
8417,570.60,523.60
8418,584.38,523.60
8419,598.16,523.60
8420,625.71,523.60
8421,543.05,523.60
8422,556.82,523.60
8423,556.82,523.60
8424,556.82,523.60
8425,556.82,523.60
8426,556.82,523.60
8427,543.05,523.60
8428,543.05,523.60
8429,543.05,523.60
8430,543.05,523.60
8431,529.27,523.60
8432,529.27,523.60
8433,529.27,523.60
8434,543.05,523.60
8435,543.05,523.60
8436,543.05,523.60
8437,543.05,523.60
8438,529.27,523.60
8439,529.27,523.60
8440,529.27,523.60
8441,529.27,523.60
8442,515.49,523.60
8443,529.27,523.60
8444,529.27,523.60
8445,529.27,523.60
8446,515.49,523.60
8447,529.27,523.60
8448,515.49,523.60
8449,515.49,523.60
8450,515.49,523.60
8451,529.27,523.60
8452,515.49,523.60
8453,515.49,523.60
8454,529.27,523.60
8455,529.27,523.60
8456,529.27,523.60
8457,515.49,523.60
8458,515.49,523.60
8459,515.49,523.60
8460,515.49,523.60
8461,515.49,523.60
8462,515.49,523.60
8463,515.49,523.60
8464,515.49,523.60
8465,515.49,523.60
8466,515.49,523.60
8467,515.49,523.60
8468,515.49,523.60
8469,515.49,523.60
8470,515.49,523.60
8471,515.49,523.60
8472,515.49,523.60
8473,515.49,523.60
8474,515.49,523.60
8475,515.49,523.60
8476,515.49,523.60
8477,515.49,523.60
8478,515.49,523.60
8479,501.72,523.60
8480,529.27,523.60
8481,515.49,523.60
8482,515.49,523.60
8483,515.49,523.60
8484,515.49,523.60
8485,515.49,523.60
8486,529.27,523.60
8487,515.49,523.60
8488,515.49,523.60
8489,515.49,523.60
8490,515.49,523.60
8491,515.49,523.60
8492,515.49,523.60
8493,515.49,523.60
8494,515.49,523.60
8495,515.49,523.60
8496,515.49,523.60
8497,515.49,523.60
8498,515.49,523.60
8499,529.27,523.60
8500,515.49,523.60
8501,529.27,523.60
8502,515.49,523.60
8503,529.27,523.60
8504,529.27,523.60
8505,529.27,523.60
8506,515.49,523.60
8507,529.27,523.60
8508,529.27,523.60
8509,515.49,523.60
8510,515.49,523.60
8511,529.27,523.60
8512,515.49,523.60
8513,529.27,523.60
8514,515.49,523.60
8515,515.49,523.60
8516,529.27,523.60
8517,529.27,523.60
8518,515.49,523.60
8519,529.27,523.60
8520,529.27,523.60
8521,529.27,523.60
8522,529.27,523.60
8523,529.27,523.60
8524,529.27,523.60
8525,529.27,523.60
8526,515.49,523.60
8527,529.27,523.60
8528,515.49,523.60
8529,529.27,523.60
8530,529.27,523.60
8531,515.49,523.60
8532,529.27,523.60
8533,515.49,523.60
8534,529.27,523.60
8535,529.27,523.60
8536,529.27,523.60
8537,529.27,523.60
8538,529.27,523.60
8539,529.27,523.60
8540,529.27,523.60
8541,529.27,523.60
8542,529.27,523.60
8543,529.27,523.60
8544,529.27,523.60
8545,515.49,523.60
8546,515.49,523.60
8547,515.49,523.60
8548,515.49,523.60
8549,529.27,523.60
8550,529.27,523.60
8551,529.27,523.60
8552,529.27,523.60
8553,543.05,523.60
8554,529.27,523.60
8555,529.27,523.60
8556,529.27,523.60
8557,529.27,523.60
8558,515.49,523.60
8559,529.27,523.60
8560,529.27,523.60
8561,515.49,523.60
8562,515.49,523.60
8563,515.49,523.60
8564,515.49,523.60
8565,529.27,523.60
8566,515.49,523.60
8567,529.27,523.60
8568,529.27,523.60
8569,529.27,523.60
8570,529.27,523.60
8571,529.27,523.60
8572,529.27,523.60
8573,529.27,523.60
8574,529.27,523.60
8575,515.49,523.60
8576,529.27,523.60
8577,515.49,523.60
8578,515.49,523.60
8579,515.49,523.60
8580,515.49,523.60
8581,515.49,523.60
8582,515.49,523.60
8583,529.27,523.60
8584,529.27,523.60
8585,529.27,523.60
8586,529.27,523.60
8587,529.27,523.60
8588,515.49,523.60
8589,529.27,523.60
8590,529.27,523.60
8591,529.27,523.60
8592,529.27,523.60
8593,529.27,523.60
8594,529.27,523.60
8595,515.49,523.60
8596,515.49,523.60
8597,515.49,523.60
8598,515.49,523.60
8599,515.49,523.60
8600,529.27,523.60
8601,529.27,523.60
8602,515.49,523.60
8603,529.27,523.60
8604,529.27,523.60
8605,515.49,523.60
8606,515.49,523.60
8607,529.27,523.60
8608,529.27,523.60
8609,529.27,523.60
8610,529.27,523.60
8611,515.49,523.60
8612,529.27,523.60
8613,529.27,523.60
8614,515.49,523.60
8615,515.49,523.60
8616,529.27,523.60
8617,515.49,523.60
8618,529.27,523.60
8619,529.27,523.60
8620,529.27,523.60
8621,529.27,523.60
8622,529.27,523.60
8623,529.27,523.60
8624,529.27,523.60
8625,515.49,523.60
8626,515.49,523.60
8627,529.27,523.60
8628,515.49,523.60
8629,529.27,523.60
8630,529.27,523.60
8631,515.49,523.60
8632,515.49,523.60
8633,529.27,523.60
8634,529.27,523.60
8635,529.27,523.60
8636,529.27,523.60
8637,529.27,523.60
8638,515.49,523.60
8639,529.27,523.60
8640,529.27,523.60
8641,529.27,523.60
8642,529.27,523.60
8643,529.27,523.60
8644,529.27,523.60
8645,515.49,523.60
8646,515.49,523.60
8647,515.49,523.60
8648,515.49,523.60
8649,529.27,523.60
8650,529.27,523.60
8651,529.27,523.60
8652,529.27,523.60
8653,529.27,523.60
8654,529.27,523.60
8655,529.27,523.60
8656,529.27,523.60
8657,529.27,523.60
8658,529.27,523.60
8659,515.49,523.60
8660,529.27,523.60
8661,515.49,523.60
8662,515.49,523.60
8663,515.49,523.60
8664,515.49,523.60
8665,529.27,523.60
8666,515.49,523.60
8667,529.27,523.60
8668,529.27,523.60
8669,529.27,523.60
8670,529.27,523.60
8671,529.27,523.60
8672,529.27,523.60
8673,529.27,523.60
8674,529.27,523.60
8675,529.27,523.60
8676,515.49,523.60
8677,515.49,523.60
8678,515.49,523.60
8679,515.49,523.60
8680,515.49,523.60
8681,515.49,523.60
8682,529.27,523.60
8683,515.49,523.60
8684,529.27,523.60
8685,529.27,523.60
8686,529.27,523.60
8687,529.27,523.60
8688,529.27,523.60
8689,529.27,523.60
8690,529.27,523.60
8691,529.27,523.60
8692,529.27,523.60
8693,529.27,523.60
8694,515.49,523.60
8695,515.49,523.60
8696,529.27,523.60
8697,515.49,523.60
8698,515.49,523.60
8699,529.27,523.60
8700,515.49,523.60
8701,529.27,523.60
8702,529.27,523.60
8703,529.27,523.60
8704,529.27,523.60
8705,529.27,523.60
8706,529.27,523.60
8707,529.27,523.60
8708,529.27,523.60
8709,515.49,523.60
8710,529.27,523.60
8711,515.49,523.60
8712,515.49,523.60
8713,515.49,523.60
8714,515.49,523.60
8715,515.49,523.60
8716,529.27,523.60
8717,529.27,523.60
8718,529.27,523.60
8719,529.27,523.60
8720,529.27,523.60
8721,529.27,523.60
8722,529.27,523.60
8723,515.49,523.60
8724,529.27,523.60
8725,529.27,523.60
8726,515.49,523.60
8727,529.27,523.60
8728,515.49,523.60
8729,515.49,523.60
8730,529.27,523.60
8731,515.49,523.60
8732,515.49,523.60
8733,529.27,523.60
8734,515.49,523.60
8735,529.27,523.60
8736,529.27,523.60
8737,529.27,523.60
8738,529.27,523.60
8739,529.27,523.60
8740,529.27,523.60
8741,529.27,523.60
8742,515.49,523.60
8743,515.49,523.60
8744,529.27,523.60
8745,515.49,523.60
8746,515.49,523.60
8747,515.49,523.60
8748,515.49,523.60
8749,515.49,523.60
8750,529.27,523.60
8751,529.27,523.60
8752,515.49,523.60
8753,529.27,523.60
8754,529.27,523.60
8755,529.27,523.60
8756,529.27,523.60
8757,529.27,523.60
8758,529.27,523.60
8759,515.49,523.60
8760,515.49,523.60
8761,529.27,523.60
8762,515.49,523.60
8763,515.49,523.60
8764,529.27,523.60
8765,529.27,523.60
8766,515.49,523.60
8767,515.49,523.60
8768,515.49,523.60
8769,529.27,523.60
8770,515.49,523.60
8771,529.27,523.60
8772,529.27,523.60
8773,529.27,523.60
8774,515.49,523.60
8775,529.27,523.60
8776,515.49,523.60
8777,515.49,523.60
8778,515.49,523.60
8779,515.49,523.60
8780,515.49,523.60
8781,515.49,523.60
8782,529.27,523.60
8783,515.49,523.60
8784,529.27,523.60
8785,529.27,523.60
8786,529.27,523.60
8787,529.27,523.60
8788,529.27,523.60
8789,529.27,523.60
8790,529.27,523.60
8791,529.27,523.60
8792,515.49,523.60
8793,529.27,523.60
8794,515.49,523.60
8795,515.49,523.60
8796,515.49,523.60
8797,515.49,523.60
8798,515.49,523.60
8799,515.49,523.60
8800,515.49,523.60
8801,515.49,523.60
8802,529.27,523.60
8803,529.27,523.60
8804,529.27,523.60
8805,529.27,523.60
8806,529.27,523.60
8807,529.27,523.60
8808,515.49,523.60
8809,515.49,523.60
8810,515.49,523.60
8811,515.49,523.60
8812,515.49,523.60
8813,515.49,523.60
8814,515.49,523.60
8815,515.49,523.60
8816,515.49,523.60
8817,515.49,523.60
8818,529.27,523.60
8819,529.27,523.60
8820,529.27,523.60
8821,529.27,523.60
8822,529.27,523.60
8823,529.27,523.60
